vial,cage,sex,cagediet,assaydiet,idmix,lifespan
97,1a,M,1,1,1M1,8
97,1a,M,1,1,1M1,24.5
97,1a,M,1,1,1M1,24.5
97,1a,M,1,1,1M1,27
97,1a,M,1,1,1M1,34
97,1a,M,1,1,1M1,36
97,1a,M,1,1,1M1,36
97,1a,M,1,1,1M1,36
97,1a,M,1,1,1M1,36
97,1a,M,1,1,1M1,36
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,38.5
97,1a,M,1,1,1M1,41
97,1a,M,1,1,1M1,41
97,1a,M,1,1,1M1,43
97,1a,M,1,1,1M1,45.5
97,1a,M,1,1,1M1,45.5
97,1a,M,1,1,1M1,45.5
97,1a,M,1,1,1M1,45.5
97,1a,M,1,1,1M1,45.5
97,1a,M,1,1,1M1,45.5
97,1a,M,1,1,1M1,48
97,1a,M,1,1,1M1,50
97,1a,M,1,1,1M1,50
97,1a,M,1,1,1M1,52.5
97,1a,M,1,1,1M1,55
97,1a,M,1,1,1M1,55
97,1a,M,1,1,1M1,57
97,1a,M,1,1,1M1,57
97,1a,M,1,1,1M1,62
97,1a,M,1,1,1M1,64
97,1a,M,1,1,1M1,66.5
97,1a,M,1,1,1M1,76
98,1a,M,1,1,1M1,10.5
98,1a,M,1,1,1M1,10.5
98,1a,M,1,1,1M1,34
98,1a,M,1,1,1M1,34
98,1a,M,1,1,1M1,34
98,1a,M,1,1,1M1,34
98,1a,M,1,1,1M1,34
98,1a,M,1,1,1M1,36
98,1a,M,1,1,1M1,36
98,1a,M,1,1,1M1,36
98,1a,M,1,1,1M1,36
98,1a,M,1,1,1M1,36
98,1a,M,1,1,1M1,36
98,1a,M,1,1,1M1,38.5
98,1a,M,1,1,1M1,38.5
98,1a,M,1,1,1M1,38.5
98,1a,M,1,1,1M1,43
98,1a,M,1,1,1M1,43
98,1a,M,1,1,1M1,43
98,1a,M,1,1,1M1,43
98,1a,M,1,1,1M1,45.5
98,1a,M,1,1,1M1,45.5
98,1a,M,1,1,1M1,45.5
98,1a,M,1,1,1M1,45.5
98,1a,M,1,1,1M1,45.5
98,1a,M,1,1,1M1,48
98,1a,M,1,1,1M1,48
98,1a,M,1,1,1M1,50
98,1a,M,1,1,1M1,50
98,1a,M,1,1,1M1,52.5
98,1a,M,1,1,1M1,52.5
98,1a,M,1,1,1M1,52.5
98,1a,M,1,1,1M1,52.5
98,1a,M,1,1,1M1,52.5
98,1a,M,1,1,1M1,52.5
98,1a,M,1,1,1M1,57
98,1a,M,1,1,1M1,66.5
98,1a,M,1,1,1M1,66.5
98,1a,M,1,1,1M1,66.5
99,1a,M,1,1,1M1,8
99,1a,M,1,1,1M1,24.5
99,1a,M,1,1,1M1,34
99,1a,M,1,1,1M1,36
99,1a,M,1,1,1M1,36
99,1a,M,1,1,1M1,36
99,1a,M,1,1,1M1,36
99,1a,M,1,1,1M1,36
99,1a,M,1,1,1M1,36
99,1a,M,1,1,1M1,36
99,1a,M,1,1,1M1,38.5
99,1a,M,1,1,1M1,38.5
99,1a,M,1,1,1M1,38.5
99,1a,M,1,1,1M1,38.5
99,1a,M,1,1,1M1,41
99,1a,M,1,1,1M1,41
99,1a,M,1,1,1M1,43
99,1a,M,1,1,1M1,43
99,1a,M,1,1,1M1,45.5
99,1a,M,1,1,1M1,45.5
99,1a,M,1,1,1M1,45.5
99,1a,M,1,1,1M1,45.5
99,1a,M,1,1,1M1,45.5
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,48
99,1a,M,1,1,1M1,50
99,1a,M,1,1,1M1,50
99,1a,M,1,1,1M1,52.5
99,1a,M,1,1,1M1,52.5
99,1a,M,1,1,1M1,59.5
99,1a,M,1,1,1M1,62
99,1a,M,1,1,1M1,66.5
99,1a,M,1,1,1M1,66.5
99,1a,M,1,1,1M1,80.5
121,1a,M,1,3,1M3,1
121,1a,M,1,3,1M3,8
121,1a,M,1,3,1M3,24.5
121,1a,M,1,3,1M3,27
121,1a,M,1,3,1M3,27
121,1a,M,1,3,1M3,31.5
121,1a,M,1,3,1M3,31.5
121,1a,M,1,3,1M3,31.5
121,1a,M,1,3,1M3,31.5
121,1a,M,1,3,1M3,31.5
121,1a,M,1,3,1M3,36
121,1a,M,1,3,1M3,36
121,1a,M,1,3,1M3,36
121,1a,M,1,3,1M3,36
121,1a,M,1,3,1M3,36
121,1a,M,1,3,1M3,36
121,1a,M,1,3,1M3,36
121,1a,M,1,3,1M3,38.5
121,1a,M,1,3,1M3,41
121,1a,M,1,3,1M3,41
121,1a,M,1,3,1M3,41
121,1a,M,1,3,1M3,41
121,1a,M,1,3,1M3,43
121,1a,M,1,3,1M3,43
121,1a,M,1,3,1M3,43
121,1a,M,1,3,1M3,43
121,1a,M,1,3,1M3,43
121,1a,M,1,3,1M3,43
121,1a,M,1,3,1M3,45.5
121,1a,M,1,3,1M3,45.5
121,1a,M,1,3,1M3,45.5
121,1a,M,1,3,1M3,45.5
121,1a,M,1,3,1M3,45.5
121,1a,M,1,3,1M3,45.5
121,1a,M,1,3,1M3,48
121,1a,M,1,3,1M3,48
121,1a,M,1,3,1M3,50
121,1a,M,1,3,1M3,50
121,1a,M,1,3,1M3,52.5
122,1a,M,1,3,1M3,17.5
122,1a,M,1,3,1M3,31.5
122,1a,M,1,3,1M3,34
122,1a,M,1,3,1M3,36
122,1a,M,1,3,1M3,36
122,1a,M,1,3,1M3,36
122,1a,M,1,3,1M3,36
122,1a,M,1,3,1M3,38.5
122,1a,M,1,3,1M3,38.5
122,1a,M,1,3,1M3,38.5
122,1a,M,1,3,1M3,38.5
122,1a,M,1,3,1M3,41
122,1a,M,1,3,1M3,41
122,1a,M,1,3,1M3,41
122,1a,M,1,3,1M3,41
122,1a,M,1,3,1M3,41
122,1a,M,1,3,1M3,43
122,1a,M,1,3,1M3,43
122,1a,M,1,3,1M3,43
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,45.5
122,1a,M,1,3,1M3,48
122,1a,M,1,3,1M3,48
122,1a,M,1,3,1M3,50
122,1a,M,1,3,1M3,50
122,1a,M,1,3,1M3,50
122,1a,M,1,3,1M3,50
122,1a,M,1,3,1M3,52.5
122,1a,M,1,3,1M3,59.5
122,1a,M,1,3,1M3,59.5
123,1a,M,1,3,1M3,8
123,1a,M,1,3,1M3,17.5
123,1a,M,1,3,1M3,20
123,1a,M,1,3,1M3,24.5
123,1a,M,1,3,1M3,24.5
123,1a,M,1,3,1M3,24.5
123,1a,M,1,3,1M3,24.5
123,1a,M,1,3,1M3,27
123,1a,M,1,3,1M3,27
123,1a,M,1,3,1M3,31.5
123,1a,M,1,3,1M3,31.5
123,1a,M,1,3,1M3,31.5
123,1a,M,1,3,1M3,31.5
123,1a,M,1,3,1M3,34
123,1a,M,1,3,1M3,34
123,1a,M,1,3,1M3,34
123,1a,M,1,3,1M3,36
123,1a,M,1,3,1M3,36
123,1a,M,1,3,1M3,36
123,1a,M,1,3,1M3,36
123,1a,M,1,3,1M3,38.5
123,1a,M,1,3,1M3,38.5
123,1a,M,1,3,1M3,38.5
123,1a,M,1,3,1M3,41
123,1a,M,1,3,1M3,41
123,1a,M,1,3,1M3,41
123,1a,M,1,3,1M3,45.5
123,1a,M,1,3,1M3,45.5
123,1a,M,1,3,1M3,45.5
123,1a,M,1,3,1M3,45.5
123,1a,M,1,3,1M3,45.5
123,1a,M,1,3,1M3,45.5
123,1a,M,1,3,1M3,48
123,1a,M,1,3,1M3,48
123,1a,M,1,3,1M3,48
123,1a,M,1,3,1M3,50
123,1a,M,1,3,1M3,50
123,1a,M,1,3,1M3,50
123,1a,M,1,3,1M3,52.5
123,1a,M,1,3,1M3,52.5
73,1a,M,1,4,1M4,8
73,1a,M,1,4,1M4,8
73,1a,M,1,4,1M4,31.5
73,1a,M,1,4,1M4,38.5
73,1a,M,1,4,1M4,38.5
73,1a,M,1,4,1M4,38.5
73,1a,M,1,4,1M4,43
73,1a,M,1,4,1M4,43
73,1a,M,1,4,1M4,43
73,1a,M,1,4,1M4,43
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,45.5
73,1a,M,1,4,1M4,50
73,1a,M,1,4,1M4,50
73,1a,M,1,4,1M4,52.5
73,1a,M,1,4,1M4,52.5
73,1a,M,1,4,1M4,52.5
73,1a,M,1,4,1M4,52.5
73,1a,M,1,4,1M4,57
73,1a,M,1,4,1M4,59.5
73,1a,M,1,4,1M4,59.5
73,1a,M,1,4,1M4,59.5
73,1a,M,1,4,1M4,59.5
73,1a,M,1,4,1M4,62
73,1a,M,1,4,1M4,62
73,1a,M,1,4,1M4,62
73,1a,M,1,4,1M4,64
73,1a,M,1,4,1M4,64
73,1a,M,1,4,1M4,66.5
73,1a,M,1,4,1M4,66.5
73,1a,M,1,4,1M4,71
73,1a,M,1,4,1M4,76
73,1a,M,1,4,1M4,83
74,1a,M,1,4,1M4,8
74,1a,M,1,4,1M4,31.5
74,1a,M,1,4,1M4,31.5
74,1a,M,1,4,1M4,31.5
74,1a,M,1,4,1M4,31.5
74,1a,M,1,4,1M4,31.5
74,1a,M,1,4,1M4,36
74,1a,M,1,4,1M4,41
74,1a,M,1,4,1M4,41
74,1a,M,1,4,1M4,41
74,1a,M,1,4,1M4,45.5
74,1a,M,1,4,1M4,45.5
74,1a,M,1,4,1M4,45.5
74,1a,M,1,4,1M4,45.5
74,1a,M,1,4,1M4,48
74,1a,M,1,4,1M4,48
74,1a,M,1,4,1M4,50
74,1a,M,1,4,1M4,50
74,1a,M,1,4,1M4,50
74,1a,M,1,4,1M4,52.5
74,1a,M,1,4,1M4,52.5
74,1a,M,1,4,1M4,52.5
74,1a,M,1,4,1M4,52.5
74,1a,M,1,4,1M4,52.5
74,1a,M,1,4,1M4,52.5
74,1a,M,1,4,1M4,55
74,1a,M,1,4,1M4,55
74,1a,M,1,4,1M4,55
74,1a,M,1,4,1M4,57
74,1a,M,1,4,1M4,59.5
74,1a,M,1,4,1M4,59.5
74,1a,M,1,4,1M4,59.5
74,1a,M,1,4,1M4,59.5
74,1a,M,1,4,1M4,62
74,1a,M,1,4,1M4,64
74,1a,M,1,4,1M4,64
74,1a,M,1,4,1M4,66.5
74,1a,M,1,4,1M4,66.5
74,1a,M,1,4,1M4,73.5
75,1a,M,1,4,1M4,27
75,1a,M,1,4,1M4,29
75,1a,M,1,4,1M4,29
75,1a,M,1,4,1M4,29
75,1a,M,1,4,1M4,29
75,1a,M,1,4,1M4,34
75,1a,M,1,4,1M4,36
75,1a,M,1,4,1M4,36
75,1a,M,1,4,1M4,38.5
75,1a,M,1,4,1M4,38.5
75,1a,M,1,4,1M4,38.5
75,1a,M,1,4,1M4,38.5
75,1a,M,1,4,1M4,38.5
75,1a,M,1,4,1M4,38.5
75,1a,M,1,4,1M4,41
75,1a,M,1,4,1M4,45.5
75,1a,M,1,4,1M4,45.5
75,1a,M,1,4,1M4,45.5
75,1a,M,1,4,1M4,45.5
75,1a,M,1,4,1M4,48
75,1a,M,1,4,1M4,48
75,1a,M,1,4,1M4,50
75,1a,M,1,4,1M4,50
75,1a,M,1,4,1M4,50
75,1a,M,1,4,1M4,52.5
75,1a,M,1,4,1M4,52.5
75,1a,M,1,4,1M4,52.5
75,1a,M,1,4,1M4,52.5
75,1a,M,1,4,1M4,52.5
75,1a,M,1,4,1M4,55
75,1a,M,1,4,1M4,55
75,1a,M,1,4,1M4,57
75,1a,M,1,4,1M4,57
75,1a,M,1,4,1M4,57
75,1a,M,1,4,1M4,59.5
75,1a,M,1,4,1M4,59.5
75,1a,M,1,4,1M4,66.5
75,1a,M,1,4,1M4,66.5
75,1a,M,1,4,1M4,73.5
75,1a,M,1,4,1M4,76
100,1b,M,1,1,1M1,22
100,1b,M,1,1,1M1,34
100,1b,M,1,1,1M1,36
100,1b,M,1,1,1M1,36
100,1b,M,1,1,1M1,36
100,1b,M,1,1,1M1,36
100,1b,M,1,1,1M1,36
100,1b,M,1,1,1M1,38.5
100,1b,M,1,1,1M1,38.5
100,1b,M,1,1,1M1,38.5
100,1b,M,1,1,1M1,38.5
100,1b,M,1,1,1M1,38.5
100,1b,M,1,1,1M1,41
100,1b,M,1,1,1M1,41
100,1b,M,1,1,1M1,41
100,1b,M,1,1,1M1,43
100,1b,M,1,1,1M1,43
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,45.5
100,1b,M,1,1,1M1,48
100,1b,M,1,1,1M1,50
100,1b,M,1,1,1M1,52.5
100,1b,M,1,1,1M1,52.5
100,1b,M,1,1,1M1,57
100,1b,M,1,1,1M1,57
100,1b,M,1,1,1M1,59.5
100,1b,M,1,1,1M1,59.5
100,1b,M,1,1,1M1,62
100,1b,M,1,1,1M1,64
100,1b,M,1,1,1M1,66.5
100,1b,M,1,1,1M1,71
100,1b,M,1,1,1M1,80.5
101,1b,M,1,1,1M1,10.5
101,1b,M,1,1,1M1,20
101,1b,M,1,1,1M1,29
101,1b,M,1,1,1M1,36
101,1b,M,1,1,1M1,36
101,1b,M,1,1,1M1,38.5
101,1b,M,1,1,1M1,38.5
101,1b,M,1,1,1M1,38.5
101,1b,M,1,1,1M1,38.5
101,1b,M,1,1,1M1,38.5
101,1b,M,1,1,1M1,38.5
101,1b,M,1,1,1M1,41
101,1b,M,1,1,1M1,41
101,1b,M,1,1,1M1,41
101,1b,M,1,1,1M1,41
101,1b,M,1,1,1M1,43
101,1b,M,1,1,1M1,43
101,1b,M,1,1,1M1,43
101,1b,M,1,1,1M1,45.5
101,1b,M,1,1,1M1,45.5
101,1b,M,1,1,1M1,45.5
101,1b,M,1,1,1M1,45.5
101,1b,M,1,1,1M1,45.5
101,1b,M,1,1,1M1,45.5
101,1b,M,1,1,1M1,45.5
101,1b,M,1,1,1M1,48
101,1b,M,1,1,1M1,48
101,1b,M,1,1,1M1,48
101,1b,M,1,1,1M1,48
101,1b,M,1,1,1M1,50
101,1b,M,1,1,1M1,52.5
101,1b,M,1,1,1M1,55
101,1b,M,1,1,1M1,55
101,1b,M,1,1,1M1,57
101,1b,M,1,1,1M1,59.5
101,1b,M,1,1,1M1,62
101,1b,M,1,1,1M1,66.5
101,1b,M,1,1,1M1,66.5
101,1b,M,1,1,1M1,80.5
101,1b,M,1,1,1M1,80.5
102,1b,M,1,1,1M1,6
102,1b,M,1,1,1M1,31.5
102,1b,M,1,1,1M1,31.5
102,1b,M,1,1,1M1,31.5
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,36
102,1b,M,1,1,1M1,38.5
102,1b,M,1,1,1M1,38.5
102,1b,M,1,1,1M1,38.5
102,1b,M,1,1,1M1,38.5
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,41
102,1b,M,1,1,1M1,43
102,1b,M,1,1,1M1,43
102,1b,M,1,1,1M1,43
102,1b,M,1,1,1M1,45.5
102,1b,M,1,1,1M1,45.5
102,1b,M,1,1,1M1,45.5
102,1b,M,1,1,1M1,45.5
102,1b,M,1,1,1M1,45.5
102,1b,M,1,1,1M1,45.5
102,1b,M,1,1,1M1,45.5
102,1b,M,1,1,1M1,52.5
102,1b,M,1,1,1M1,52.5
102,1b,M,1,1,1M1,52.5
102,1b,M,1,1,1M1,52.5
102,1b,M,1,1,1M1,55
102,1b,M,1,1,1M1,55
124,1b,M,1,3,1M3,8
124,1b,M,1,3,1M3,17.5
124,1b,M,1,3,1M3,24.5
124,1b,M,1,3,1M3,29
124,1b,M,1,3,1M3,29
124,1b,M,1,3,1M3,29
124,1b,M,1,3,1M3,29
124,1b,M,1,3,1M3,34
124,1b,M,1,3,1M3,34
124,1b,M,1,3,1M3,36
124,1b,M,1,3,1M3,36
124,1b,M,1,3,1M3,36
124,1b,M,1,3,1M3,36
124,1b,M,1,3,1M3,36
124,1b,M,1,3,1M3,36
124,1b,M,1,3,1M3,36
124,1b,M,1,3,1M3,38.5
124,1b,M,1,3,1M3,38.5
124,1b,M,1,3,1M3,38.5
124,1b,M,1,3,1M3,41
124,1b,M,1,3,1M3,41
124,1b,M,1,3,1M3,45.5
124,1b,M,1,3,1M3,45.5
124,1b,M,1,3,1M3,45.5
124,1b,M,1,3,1M3,45.5
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,48
124,1b,M,1,3,1M3,50
124,1b,M,1,3,1M3,52.5
124,1b,M,1,3,1M3,52.5
124,1b,M,1,3,1M3,52.5
124,1b,M,1,3,1M3,62
125,1b,M,1,3,1M3,17.5
125,1b,M,1,3,1M3,22
125,1b,M,1,3,1M3,31.5
125,1b,M,1,3,1M3,31.5
125,1b,M,1,3,1M3,31.5
125,1b,M,1,3,1M3,31.5
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,34
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,36
125,1b,M,1,3,1M3,38.5
125,1b,M,1,3,1M3,38.5
125,1b,M,1,3,1M3,38.5
125,1b,M,1,3,1M3,38.5
125,1b,M,1,3,1M3,38.5
125,1b,M,1,3,1M3,38.5
125,1b,M,1,3,1M3,41
125,1b,M,1,3,1M3,41
125,1b,M,1,3,1M3,43
125,1b,M,1,3,1M3,43
125,1b,M,1,3,1M3,43
125,1b,M,1,3,1M3,43
125,1b,M,1,3,1M3,45.5
126,1b,M,1,3,1M3,17.5
126,1b,M,1,3,1M3,24.5
126,1b,M,1,3,1M3,29
126,1b,M,1,3,1M3,29
126,1b,M,1,3,1M3,31.5
126,1b,M,1,3,1M3,31.5
126,1b,M,1,3,1M3,31.5
126,1b,M,1,3,1M3,31.5
126,1b,M,1,3,1M3,31.5
126,1b,M,1,3,1M3,34
126,1b,M,1,3,1M3,34
126,1b,M,1,3,1M3,34
126,1b,M,1,3,1M3,36
126,1b,M,1,3,1M3,36
126,1b,M,1,3,1M3,36
126,1b,M,1,3,1M3,36
126,1b,M,1,3,1M3,38.5
126,1b,M,1,3,1M3,38.5
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,41
126,1b,M,1,3,1M3,43
126,1b,M,1,3,1M3,43
126,1b,M,1,3,1M3,45.5
126,1b,M,1,3,1M3,45.5
126,1b,M,1,3,1M3,45.5
126,1b,M,1,3,1M3,45.5
126,1b,M,1,3,1M3,45.5
126,1b,M,1,3,1M3,45.5
126,1b,M,1,3,1M3,48
126,1b,M,1,3,1M3,50
126,1b,M,1,3,1M3,50
126,1b,M,1,3,1M3,52.5
126,1b,M,1,3,1M3,52.5
126,1b,M,1,3,1M3,52.5
76,1b,M,1,4,1M4,8
76,1b,M,1,4,1M4,22
76,1b,M,1,4,1M4,27
76,1b,M,1,4,1M4,31.5
76,1b,M,1,4,1M4,31.5
76,1b,M,1,4,1M4,31.5
76,1b,M,1,4,1M4,31.5
76,1b,M,1,4,1M4,34
76,1b,M,1,4,1M4,36
76,1b,M,1,4,1M4,38.5
76,1b,M,1,4,1M4,38.5
76,1b,M,1,4,1M4,38.5
76,1b,M,1,4,1M4,45.5
76,1b,M,1,4,1M4,45.5
76,1b,M,1,4,1M4,45.5
76,1b,M,1,4,1M4,48
76,1b,M,1,4,1M4,48
76,1b,M,1,4,1M4,50
76,1b,M,1,4,1M4,50
76,1b,M,1,4,1M4,50
76,1b,M,1,4,1M4,50
76,1b,M,1,4,1M4,52.5
76,1b,M,1,4,1M4,52.5
76,1b,M,1,4,1M4,52.5
76,1b,M,1,4,1M4,52.5
76,1b,M,1,4,1M4,55
76,1b,M,1,4,1M4,55
76,1b,M,1,4,1M4,55
76,1b,M,1,4,1M4,57
76,1b,M,1,4,1M4,59.5
76,1b,M,1,4,1M4,59.5
76,1b,M,1,4,1M4,62
76,1b,M,1,4,1M4,62
76,1b,M,1,4,1M4,62
76,1b,M,1,4,1M4,64
76,1b,M,1,4,1M4,64
76,1b,M,1,4,1M4,66.5
76,1b,M,1,4,1M4,66.5
76,1b,M,1,4,1M4,73.5
76,1b,M,1,4,1M4,80.5
77,1b,M,1,4,1M4,1
77,1b,M,1,4,1M4,3.5
77,1b,M,1,4,1M4,10.5
77,1b,M,1,4,1M4,27
77,1b,M,1,4,1M4,27
77,1b,M,1,4,1M4,31.5
77,1b,M,1,4,1M4,31.5
77,1b,M,1,4,1M4,31.5
77,1b,M,1,4,1M4,31.5
77,1b,M,1,4,1M4,31.5
77,1b,M,1,4,1M4,34
77,1b,M,1,4,1M4,34
77,1b,M,1,4,1M4,34
77,1b,M,1,4,1M4,34
77,1b,M,1,4,1M4,34
77,1b,M,1,4,1M4,34
77,1b,M,1,4,1M4,38.5
77,1b,M,1,4,1M4,38.5
77,1b,M,1,4,1M4,41
77,1b,M,1,4,1M4,41
77,1b,M,1,4,1M4,43
77,1b,M,1,4,1M4,43
77,1b,M,1,4,1M4,43
77,1b,M,1,4,1M4,43
77,1b,M,1,4,1M4,45.5
77,1b,M,1,4,1M4,45.5
77,1b,M,1,4,1M4,45.5
77,1b,M,1,4,1M4,48
77,1b,M,1,4,1M4,48
77,1b,M,1,4,1M4,48
77,1b,M,1,4,1M4,57
77,1b,M,1,4,1M4,57
77,1b,M,1,4,1M4,57
77,1b,M,1,4,1M4,59.5
77,1b,M,1,4,1M4,59.5
77,1b,M,1,4,1M4,59.5
77,1b,M,1,4,1M4,62
77,1b,M,1,4,1M4,64
77,1b,M,1,4,1M4,66.5
77,1b,M,1,4,1M4,71
78,1b,M,1,4,1M4,3.5
78,1b,M,1,4,1M4,34
78,1b,M,1,4,1M4,34
78,1b,M,1,4,1M4,36
78,1b,M,1,4,1M4,36
78,1b,M,1,4,1M4,38.5
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,41
78,1b,M,1,4,1M4,45.5
78,1b,M,1,4,1M4,45.5
78,1b,M,1,4,1M4,48
78,1b,M,1,4,1M4,48
78,1b,M,1,4,1M4,48
78,1b,M,1,4,1M4,50
78,1b,M,1,4,1M4,50
78,1b,M,1,4,1M4,52.5
78,1b,M,1,4,1M4,52.5
78,1b,M,1,4,1M4,52.5
78,1b,M,1,4,1M4,52.5
78,1b,M,1,4,1M4,52.5
78,1b,M,1,4,1M4,57
78,1b,M,1,4,1M4,57
78,1b,M,1,4,1M4,59.5
78,1b,M,1,4,1M4,59.5
78,1b,M,1,4,1M4,62
78,1b,M,1,4,1M4,62
78,1b,M,1,4,1M4,64
78,1b,M,1,4,1M4,66.5
78,1b,M,1,4,1M4,66.5
78,1b,M,1,4,1M4,66.5
78,1b,M,1,4,1M4,66.5
78,1b,M,1,4,1M4,71
103,1c,M,1,1,1M1,1
103,1c,M,1,1,1M1,8
