vial,cage,sex,cagediet,assaydiet,idmix,lifespan
103,1c,M,1,1,1M1,24.5
103,1c,M,1,1,1M1,27
103,1c,M,1,1,1M1,36
103,1c,M,1,1,1M1,36
103,1c,M,1,1,1M1,36
103,1c,M,1,1,1M1,36
103,1c,M,1,1,1M1,38.5
103,1c,M,1,1,1M1,38.5
103,1c,M,1,1,1M1,38.5
103,1c,M,1,1,1M1,45.5
103,1c,M,1,1,1M1,45.5
103,1c,M,1,1,1M1,47
103,1c,M,1,1,1M1,48
103,1c,M,1,1,1M1,48
103,1c,M,1,1,1M1,48
103,1c,M,1,1,1M1,50
103,1c,M,1,1,1M1,50
103,1c,M,1,1,1M1,50
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,52.5
103,1c,M,1,1,1M1,55
103,1c,M,1,1,1M1,57
103,1c,M,1,1,1M1,57
103,1c,M,1,1,1M1,57
103,1c,M,1,1,1M1,59.5
103,1c,M,1,1,1M1,59.5
103,1c,M,1,1,1M1,62
103,1c,M,1,1,1M1,64
103,1c,M,1,1,1M1,66.5
103,1c,M,1,1,1M1,66.5
103,1c,M,1,1,1M1,71
103,1c,M,1,1,1M1,73.5
104,1c,M,1,1,1M1,36
104,1c,M,1,1,1M1,36
104,1c,M,1,1,1M1,38.5
104,1c,M,1,1,1M1,38.5
104,1c,M,1,1,1M1,41
104,1c,M,1,1,1M1,43
104,1c,M,1,1,1M1,45.5
104,1c,M,1,1,1M1,45.5
104,1c,M,1,1,1M1,45.5
104,1c,M,1,1,1M1,48
104,1c,M,1,1,1M1,48
104,1c,M,1,1,1M1,48
104,1c,M,1,1,1M1,48
104,1c,M,1,1,1M1,50
104,1c,M,1,1,1M1,50
104,1c,M,1,1,1M1,50
104,1c,M,1,1,1M1,50
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,52.5
104,1c,M,1,1,1M1,55
104,1c,M,1,1,1M1,57
104,1c,M,1,1,1M1,57
104,1c,M,1,1,1M1,59.5
104,1c,M,1,1,1M1,59.5
104,1c,M,1,1,1M1,59.5
104,1c,M,1,1,1M1,59.5
104,1c,M,1,1,1M1,62
104,1c,M,1,1,1M1,73.5
105,1c,M,1,1,1M1,8
105,1c,M,1,1,1M1,8
105,1c,M,1,1,1M1,20
105,1c,M,1,1,1M1,29
105,1c,M,1,1,1M1,31.5
105,1c,M,1,1,1M1,31.5
105,1c,M,1,1,1M1,36
105,1c,M,1,1,1M1,36
105,1c,M,1,1,1M1,38.5
105,1c,M,1,1,1M1,38.5
105,1c,M,1,1,1M1,38.5
105,1c,M,1,1,1M1,41
105,1c,M,1,1,1M1,45.5
105,1c,M,1,1,1M1,45.5
105,1c,M,1,1,1M1,48
105,1c,M,1,1,1M1,48
105,1c,M,1,1,1M1,50
105,1c,M,1,1,1M1,50
105,1c,M,1,1,1M1,50
105,1c,M,1,1,1M1,50
105,1c,M,1,1,1M1,50
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,52.5
105,1c,M,1,1,1M1,55
105,1c,M,1,1,1M1,59.5
105,1c,M,1,1,1M1,59.5
105,1c,M,1,1,1M1,62
105,1c,M,1,1,1M1,64
105,1c,M,1,1,1M1,66.5
105,1c,M,1,1,1M1,66.5
105,1c,M,1,1,1M1,66.5
127,1c,M,1,3,1M3,8
127,1c,M,1,3,1M3,8
127,1c,M,1,3,1M3,10.5
127,1c,M,1,3,1M3,20
127,1c,M,1,3,1M3,20
127,1c,M,1,3,1M3,24.5
127,1c,M,1,3,1M3,29
127,1c,M,1,3,1M3,29
127,1c,M,1,3,1M3,29
127,1c,M,1,3,1M3,31.5
127,1c,M,1,3,1M3,31.5
127,1c,M,1,3,1M3,31.5
127,1c,M,1,3,1M3,31.5
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,36
127,1c,M,1,3,1M3,38.5
127,1c,M,1,3,1M3,38.5
127,1c,M,1,3,1M3,38.5
127,1c,M,1,3,1M3,41
127,1c,M,1,3,1M3,41
127,1c,M,1,3,1M3,41
127,1c,M,1,3,1M3,43
127,1c,M,1,3,1M3,43
127,1c,M,1,3,1M3,43
127,1c,M,1,3,1M3,45.5
127,1c,M,1,3,1M3,45.5
127,1c,M,1,3,1M3,45.5
127,1c,M,1,3,1M3,45.5
127,1c,M,1,3,1M3,45.5
127,1c,M,1,3,1M3,45.5
127,1c,M,1,3,1M3,45.5
127,1c,M,1,3,1M3,48
127,1c,M,1,3,1M3,48
127,1c,M,1,3,1M3,59.5
128,1c,M,1,3,1M3,10.5
128,1c,M,1,3,1M3,10.5
128,1c,M,1,3,1M3,24.5
128,1c,M,1,3,1M3,24.5
128,1c,M,1,3,1M3,27
128,1c,M,1,3,1M3,27
128,1c,M,1,3,1M3,29
128,1c,M,1,3,1M3,31.5
128,1c,M,1,3,1M3,31.5
128,1c,M,1,3,1M3,34
128,1c,M,1,3,1M3,34
128,1c,M,1,3,1M3,36
128,1c,M,1,3,1M3,36
128,1c,M,1,3,1M3,36
128,1c,M,1,3,1M3,36
128,1c,M,1,3,1M3,36
128,1c,M,1,3,1M3,38.5
128,1c,M,1,3,1M3,38.5
128,1c,M,1,3,1M3,38.5
128,1c,M,1,3,1M3,38.5
128,1c,M,1,3,1M3,38.5
128,1c,M,1,3,1M3,41
128,1c,M,1,3,1M3,41
128,1c,M,1,3,1M3,41
128,1c,M,1,3,1M3,41
128,1c,M,1,3,1M3,41
128,1c,M,1,3,1M3,43
128,1c,M,1,3,1M3,43
128,1c,M,1,3,1M3,43
128,1c,M,1,3,1M3,45.5
128,1c,M,1,3,1M3,45.5
128,1c,M,1,3,1M3,45.5
128,1c,M,1,3,1M3,45.5
128,1c,M,1,3,1M3,45.5
128,1c,M,1,3,1M3,45.5
128,1c,M,1,3,1M3,45.5
128,1c,M,1,3,1M3,52.5
128,1c,M,1,3,1M3,52.5
128,1c,M,1,3,1M3,52.5
128,1c,M,1,3,1M3,52.5
129,1c,M,1,3,1M3,1
129,1c,M,1,3,1M3,3.5
129,1c,M,1,3,1M3,10.5
129,1c,M,1,3,1M3,10.5
129,1c,M,1,3,1M3,27
129,1c,M,1,3,1M3,27
129,1c,M,1,3,1M3,31.5
129,1c,M,1,3,1M3,31.5
129,1c,M,1,3,1M3,31.5
129,1c,M,1,3,1M3,31.5
129,1c,M,1,3,1M3,31.5
129,1c,M,1,3,1M3,34
129,1c,M,1,3,1M3,36
129,1c,M,1,3,1M3,36
129,1c,M,1,3,1M3,36
129,1c,M,1,3,1M3,36
129,1c,M,1,3,1M3,38.5
129,1c,M,1,3,1M3,38.5
129,1c,M,1,3,1M3,38.5
129,1c,M,1,3,1M3,41
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,45.5
129,1c,M,1,3,1M3,48
129,1c,M,1,3,1M3,48
129,1c,M,1,3,1M3,50
129,1c,M,1,3,1M3,50
129,1c,M,1,3,1M3,50
129,1c,M,1,3,1M3,50
129,1c,M,1,3,1M3,50
129,1c,M,1,3,1M3,52.5
129,1c,M,1,3,1M3,55
79,1c,M,1,4,1M4,10.5
79,1c,M,1,4,1M4,27
79,1c,M,1,4,1M4,27
79,1c,M,1,4,1M4,36
79,1c,M,1,4,1M4,36
79,1c,M,1,4,1M4,38.5
79,1c,M,1,4,1M4,41
79,1c,M,1,4,1M4,45.5
79,1c,M,1,4,1M4,45.5
79,1c,M,1,4,1M4,48
79,1c,M,1,4,1M4,48
79,1c,M,1,4,1M4,48
79,1c,M,1,4,1M4,50
79,1c,M,1,4,1M4,50
79,1c,M,1,4,1M4,50
79,1c,M,1,4,1M4,50
79,1c,M,1,4,1M4,52.5
79,1c,M,1,4,1M4,52.5
79,1c,M,1,4,1M4,52.5
79,1c,M,1,4,1M4,52.5
79,1c,M,1,4,1M4,55
79,1c,M,1,4,1M4,55
79,1c,M,1,4,1M4,55
79,1c,M,1,4,1M4,55
79,1c,M,1,4,1M4,55
79,1c,M,1,4,1M4,59.5
79,1c,M,1,4,1M4,59.5
79,1c,M,1,4,1M4,59.5
79,1c,M,1,4,1M4,59.5
79,1c,M,1,4,1M4,62
79,1c,M,1,4,1M4,62
79,1c,M,1,4,1M4,64
79,1c,M,1,4,1M4,64
79,1c,M,1,4,1M4,64
79,1c,M,1,4,1M4,66.5
79,1c,M,1,4,1M4,66.5
79,1c,M,1,4,1M4,73.5
79,1c,M,1,4,1M4,73.5
79,1c,M,1,4,1M4,78
79,1c,M,1,4,1M4,85
80,1c,M,1,4,1M4,31.5
80,1c,M,1,4,1M4,34
80,1c,M,1,4,1M4,34
80,1c,M,1,4,1M4,38.5
80,1c,M,1,4,1M4,41
80,1c,M,1,4,1M4,43
80,1c,M,1,4,1M4,43
80,1c,M,1,4,1M4,43
80,1c,M,1,4,1M4,45.5
80,1c,M,1,4,1M4,45.5
80,1c,M,1,4,1M4,45.5
80,1c,M,1,4,1M4,45.5
80,1c,M,1,4,1M4,45.5
80,1c,M,1,4,1M4,45.5
80,1c,M,1,4,1M4,48
80,1c,M,1,4,1M4,50
80,1c,M,1,4,1M4,50
80,1c,M,1,4,1M4,50
80,1c,M,1,4,1M4,52.5
80,1c,M,1,4,1M4,52.5
80,1c,M,1,4,1M4,52.5
80,1c,M,1,4,1M4,52.5
80,1c,M,1,4,1M4,52.5
80,1c,M,1,4,1M4,55
80,1c,M,1,4,1M4,55
80,1c,M,1,4,1M4,57
80,1c,M,1,4,1M4,57
80,1c,M,1,4,1M4,57
80,1c,M,1,4,1M4,57
80,1c,M,1,4,1M4,59.5
80,1c,M,1,4,1M4,59.5
80,1c,M,1,4,1M4,62
80,1c,M,1,4,1M4,64
80,1c,M,1,4,1M4,66.5
80,1c,M,1,4,1M4,69
80,1c,M,1,4,1M4,71
80,1c,M,1,4,1M4,73.5
80,1c,M,1,4,1M4,73.5
80,1c,M,1,4,1M4,76
80,1c,M,1,4,1M4,80.5
81,1c,M,1,4,1M4,27
81,1c,M,1,4,1M4,27
81,1c,M,1,4,1M4,29
81,1c,M,1,4,1M4,34
81,1c,M,1,4,1M4,38.5
81,1c,M,1,4,1M4,38.5
81,1c,M,1,4,1M4,38.5
81,1c,M,1,4,1M4,38.5
81,1c,M,1,4,1M4,38.5
81,1c,M,1,4,1M4,38.5
81,1c,M,1,4,1M4,41
81,1c,M,1,4,1M4,43
81,1c,M,1,4,1M4,45.5
81,1c,M,1,4,1M4,45.5
81,1c,M,1,4,1M4,45.5
81,1c,M,1,4,1M4,48
81,1c,M,1,4,1M4,48
81,1c,M,1,4,1M4,52.5
81,1c,M,1,4,1M4,52.5
81,1c,M,1,4,1M4,52.5
81,1c,M,1,4,1M4,52.5
81,1c,M,1,4,1M4,52.5
81,1c,M,1,4,1M4,55
81,1c,M,1,4,1M4,55
81,1c,M,1,4,1M4,55
81,1c,M,1,4,1M4,55
81,1c,M,1,4,1M4,55
81,1c,M,1,4,1M4,57
81,1c,M,1,4,1M4,57
81,1c,M,1,4,1M4,59.5
81,1c,M,1,4,1M4,59.5
81,1c,M,1,4,1M4,59.5
81,1c,M,1,4,1M4,66.5
81,1c,M,1,4,1M4,66.5
81,1c,M,1,4,1M4,69
81,1c,M,1,4,1M4,71
81,1c,M,1,4,1M4,71
81,1c,M,1,4,1M4,71
81,1c,M,1,4,1M4,71
81,1c,M,1,4,1M4,76
106,1d,M,1,1,1M1,36
106,1d,M,1,1,1M1,36
106,1d,M,1,1,1M1,38.5
106,1d,M,1,1,1M1,38.5
106,1d,M,1,1,1M1,41
106,1d,M,1,1,1M1,41
106,1d,M,1,1,1M1,43
106,1d,M,1,1,1M1,43
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,45.5
106,1d,M,1,1,1M1,48
106,1d,M,1,1,1M1,48
106,1d,M,1,1,1M1,48
106,1d,M,1,1,1M1,48
106,1d,M,1,1,1M1,50
106,1d,M,1,1,1M1,50
106,1d,M,1,1,1M1,50
106,1d,M,1,1,1M1,50
106,1d,M,1,1,1M1,50
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,52.5
106,1d,M,1,1,1M1,55
106,1d,M,1,1,1M1,57
106,1d,M,1,1,1M1,66.5
106,1d,M,1,1,1M1,66.5
106,1d,M,1,1,1M1,66.5
106,1d,M,1,1,1M1,73.5
107,1d,M,1,1,1M1,22
107,1d,M,1,1,1M1,27
107,1d,M,1,1,1M1,27
107,1d,M,1,1,1M1,34
107,1d,M,1,1,1M1,36
107,1d,M,1,1,1M1,38.5
107,1d,M,1,1,1M1,41
107,1d,M,1,1,1M1,41
107,1d,M,1,1,1M1,45.5
107,1d,M,1,1,1M1,45.5
107,1d,M,1,1,1M1,45.5
107,1d,M,1,1,1M1,48
107,1d,M,1,1,1M1,48
107,1d,M,1,1,1M1,48
107,1d,M,1,1,1M1,48
107,1d,M,1,1,1M1,48
107,1d,M,1,1,1M1,50
107,1d,M,1,1,1M1,50
107,1d,M,1,1,1M1,50
107,1d,M,1,1,1M1,50
107,1d,M,1,1,1M1,50
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,52.5
107,1d,M,1,1,1M1,59.5
107,1d,M,1,1,1M1,59.5
107,1d,M,1,1,1M1,59.5
107,1d,M,1,1,1M1,59.5
107,1d,M,1,1,1M1,59.5
107,1d,M,1,1,1M1,62
107,1d,M,1,1,1M1,62
107,1d,M,1,1,1M1,66.5
108,1d,M,1,1,1M1,8
108,1d,M,1,1,1M1,8
108,1d,M,1,1,1M1,8
108,1d,M,1,1,1M1,36
108,1d,M,1,1,1M1,36
108,1d,M,1,1,1M1,38.5
108,1d,M,1,1,1M1,38.5
108,1d,M,1,1,1M1,41
108,1d,M,1,1,1M1,41
108,1d,M,1,1,1M1,45.5
108,1d,M,1,1,1M1,45.5
108,1d,M,1,1,1M1,45.5
108,1d,M,1,1,1M1,45.5
108,1d,M,1,1,1M1,45.5
108,1d,M,1,1,1M1,45.5
108,1d,M,1,1,1M1,48
108,1d,M,1,1,1M1,48
108,1d,M,1,1,1M1,50
108,1d,M,1,1,1M1,50
108,1d,M,1,1,1M1,50
108,1d,M,1,1,1M1,50
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,52.5
108,1d,M,1,1,1M1,55
108,1d,M,1,1,1M1,57
108,1d,M,1,1,1M1,57
108,1d,M,1,1,1M1,57
108,1d,M,1,1,1M1,62
108,1d,M,1,1,1M1,66.5
108,1d,M,1,1,1M1,76
130,1d,M,1,3,1M3,3.5
130,1d,M,1,3,1M3,17.5
130,1d,M,1,3,1M3,31.5
130,1d,M,1,3,1M3,36
130,1d,M,1,3,1M3,36
130,1d,M,1,3,1M3,36
130,1d,M,1,3,1M3,36
130,1d,M,1,3,1M3,36
130,1d,M,1,3,1M3,36
130,1d,M,1,3,1M3,36
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,38.5
130,1d,M,1,3,1M3,41
130,1d,M,1,3,1M3,41
130,1d,M,1,3,1M3,43
130,1d,M,1,3,1M3,43
130,1d,M,1,3,1M3,43
130,1d,M,1,3,1M3,45.5
130,1d,M,1,3,1M3,45.5
130,1d,M,1,3,1M3,45.5
130,1d,M,1,3,1M3,45.5
130,1d,M,1,3,1M3,45.5
130,1d,M,1,3,1M3,50
130,1d,M,1,3,1M3,50
130,1d,M,1,3,1M3,52.5
130,1d,M,1,3,1M3,52.5
130,1d,M,1,3,1M3,52.5
130,1d,M,1,3,1M3,52.5
130,1d,M,1,3,1M3,52.5
130,1d,M,1,3,1M3,52.5
130,1d,M,1,3,1M3,57
130,1d,M,1,3,1M3,59.5
131,1d,M,1,3,1M3,1
131,1d,M,1,3,1M3,20
131,1d,M,1,3,1M3,24.5
131,1d,M,1,3,1M3,31.5
131,1d,M,1,3,1M3,34
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,36
131,1d,M,1,3,1M3,38.5
131,1d,M,1,3,1M3,38.5
131,1d,M,1,3,1M3,38.5
131,1d,M,1,3,1M3,38.5
131,1d,M,1,3,1M3,41
131,1d,M,1,3,1M3,41
131,1d,M,1,3,1M3,43
131,1d,M,1,3,1M3,43
131,1d,M,1,3,1M3,43
131,1d,M,1,3,1M3,43
131,1d,M,1,3,1M3,43
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,45.5
131,1d,M,1,3,1M3,50
131,1d,M,1,3,1M3,50
131,1d,M,1,3,1M3,50
131,1d,M,1,3,1M3,52.5
131,1d,M,1,3,1M3,59.5
131,1d,M,1,3,1M3,64
131,1d,M,1,3,1M3,64
132,1d,M,1,3,1M3,8
132,1d,M,1,3,1M3,17.5
132,1d,M,1,3,1M3,22
132,1d,M,1,3,1M3,27
132,1d,M,1,3,1M3,31.5
132,1d,M,1,3,1M3,31.5
132,1d,M,1,3,1M3,34
132,1d,M,1,3,1M3,36
132,1d,M,1,3,1M3,36
132,1d,M,1,3,1M3,36
132,1d,M,1,3,1M3,38.5
132,1d,M,1,3,1M3,38.5
132,1d,M,1,3,1M3,38.5
132,1d,M,1,3,1M3,38.5
132,1d,M,1,3,1M3,38.5
132,1d,M,1,3,1M3,38.5
132,1d,M,1,3,1M3,41
132,1d,M,1,3,1M3,41
132,1d,M,1,3,1M3,41
132,1d,M,1,3,1M3,41
132,1d,M,1,3,1M3,41
132,1d,M,1,3,1M3,41
132,1d,M,1,3,1M3,41
132,1d,M,1,3,1M3,43
132,1d,M,1,3,1M3,43
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,45.5
132,1d,M,1,3,1M3,52.5
132,1d,M,1,3,1M3,52.5
132,1d,M,1,3,1M3,52.5
82,1d,M,1,4,1M4,17.5
82,1d,M,1,4,1M4,17.5
82,1d,M,1,4,1M4,29
82,1d,M,1,4,1M4,36
82,1d,M,1,4,1M4,38.5
82,1d,M,1,4,1M4,38.5
82,1d,M,1,4,1M4,38.5
82,1d,M,1,4,1M4,38.5
82,1d,M,1,4,1M4,38.5
82,1d,M,1,4,1M4,41
82,1d,M,1,4,1M4,41
82,1d,M,1,4,1M4,43
82,1d,M,1,4,1M4,45.5
82,1d,M,1,4,1M4,48
82,1d,M,1,4,1M4,48
82,1d,M,1,4,1M4,50
82,1d,M,1,4,1M4,50
82,1d,M,1,4,1M4,52.5
82,1d,M,1,4,1M4,52.5
82,1d,M,1,4,1M4,52.5
82,1d,M,1,4,1M4,52.5
82,1d,M,1,4,1M4,55
82,1d,M,1,4,1M4,55
82,1d,M,1,4,1M4,57
82,1d,M,1,4,1M4,57
82,1d,M,1,4,1M4,57
82,1d,M,1,4,1M4,59.5
82,1d,M,1,4,1M4,62
82,1d,M,1,4,1M4,62
82,1d,M,1,4,1M4,62
82,1d,M,1,4,1M4,64
82,1d,M,1,4,1M4,66.5
82,1d,M,1,4,1M4,66.5
82,1d,M,1,4,1M4,66.5
82,1d,M,1,4,1M4,69
82,1d,M,1,4,1M4,69
82,1d,M,1,4,1M4,73.5
82,1d,M,1,4,1M4,73.5
82,1d,M,1,4,1M4,73.5
82,1d,M,1,4,1M4,78
83,1d,M,1,4,1M4,29
83,1d,M,1,4,1M4,29
83,1d,M,1,4,1M4,31.5
83,1d,M,1,4,1M4,36
83,1d,M,1,4,1M4,36
83,1d,M,1,4,1M4,38.5
83,1d,M,1,4,1M4,41
83,1d,M,1,4,1M4,41
83,1d,M,1,4,1M4,41
83,1d,M,1,4,1M4,43
83,1d,M,1,4,1M4,45.5
83,1d,M,1,4,1M4,45.5
83,1d,M,1,4,1M4,45.5
83,1d,M,1,4,1M4,48
83,1d,M,1,4,1M4,48
83,1d,M,1,4,1M4,50
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,52.5
83,1d,M,1,4,1M4,55
83,1d,M,1,4,1M4,55
83,1d,M,1,4,1M4,55
83,1d,M,1,4,1M4,57
83,1d,M,1,4,1M4,57
83,1d,M,1,4,1M4,57
83,1d,M,1,4,1M4,62
83,1d,M,1,4,1M4,62
83,1d,M,1,4,1M4,64
83,1d,M,1,4,1M4,64
83,1d,M,1,4,1M4,66.5
83,1d,M,1,4,1M4,66.5
83,1d,M,1,4,1M4,69
83,1d,M,1,4,1M4,69
83,1d,M,1,4,1M4,73.5
83,1d,M,1,4,1M4,73.5
84,1d,M,1,4,1M4,36
84,1d,M,1,4,1M4,36
84,1d,M,1,4,1M4,38.5
84,1d,M,1,4,1M4,45.5
84,1d,M,1,4,1M4,45.5
84,1d,M,1,4,1M4,45.5
84,1d,M,1,4,1M4,45.5
84,1d,M,1,4,1M4,45.5
84,1d,M,1,4,1M4,48
84,1d,M,1,4,1M4,48
84,1d,M,1,4,1M4,48
84,1d,M,1,4,1M4,48
84,1d,M,1,4,1M4,50
84,1d,M,1,4,1M4,50
84,1d,M,1,4,1M4,50
84,1d,M,1,4,1M4,52.5
84,1d,M,1,4,1M4,52.5
84,1d,M,1,4,1M4,52.5
84,1d,M,1,4,1M4,52.5
84,1d,M,1,4,1M4,52.5
84,1d,M,1,4,1M4,55
84,1d,M,1,4,1M4,57
84,1d,M,1,4,1M4,57
84,1d,M,1,4,1M4,57
84,1d,M,1,4,1M4,57
84,1d,M,1,4,1M4,59.5
84,1d,M,1,4,1M4,59.5
84,1d,M,1,4,1M4,59.5
84,1d,M,1,4,1M4,59.5
84,1d,M,1,4,1M4,59.5
84,1d,M,1,4,1M4,59.5
